&FCI NORB= 9,NELEC= 3,MS2= 0,
ORBSYM=1,1,1,1,1,1,1,1,1,
ISYM=1
&END
0.0567707399	1	4	4	3
0.0001426082	1	4	4	4
-0.0010038708	1	4	4	5
-0.0000028067	1	4	4	6
0.0000248600	1	4	4	7
0.0000000695	1	4	4	8
-0.0000008710	1	4	4	9
0.0000000194	1	4	5	1
-0.0001044867	1	4	5	2
-0.0000028067	1	4	5	3
-0.0010038708	1	4	5	4
0.0000089277	1	4	5	5
0.0074068003	1	4	5	6
-0.0000001164	1	4	5	7
-0.0000840579	1	4	5	8
0.0000000041	1	4	5	9
-0.0001044867	1	4	6	1
0.0000000194	1	4	6	2
-0.0010038708	1	4	6	3
-0.0000028067	1	4	6	4
0.0074068003	1	4	6	5
0.0000089277	1	4	6	6
-0.0000840578	1	4	6	7
-0.0000001164	1	4	6	8
0.0000029442	1	4	6	9
-0.0000000005	1	4	7	1
0.0000025879	1	4	7	2
0.0000000695	1	4	7	3
0.0000248600	1	4	7	4
-0.0000001164	1	4	7	5
-0.0000840578	1	4	7	6
0.0000026081	1	4	7	7
0.0022073459	1	4	7	8
-0.0000000225	1	4	7	9
0.0000025879	1	4	8	1
-0.0000000005	1	4	8	2
0.0000248600	1	4	8	3
0.0000000695	1	4	8	4
-0.0000840579	1	4	8	5
-0.0000001164	1	4	8	6
0.0022073459	1	4	8	7
0.0000026081	1	4	8	8
-0.0000425614	1	4	8	9
-0.0000000907	1	4	9	2
-0.0000000024	1	4	9	3
-0.0000008710	1	4	9	4
0.0000000041	1	4	9	5
0.0000029442	1	4	9	6
-0.0000000225	1	4	9	7
-0.0000425614	1	4	9	8
0.0000017901	1	4	9	9
0.0018246542	1	5	1	1
0.0000040894	1	5	1	2
-0.0001045746	1	5	1	3
0.0000000192	1	5	1	4
0.0000025904	1	5	1	5
-0.0000000005	1	5	1	6
-0.0000000642	1	5	1	7
0.0000000022	1	5	1	9
0.0000040894	1	5	2	1
0.0018246542	1	5	2	2
0.0000000192	1	5	2	3
-0.0001045746	1	5	2	4
-0.0000000005	1	5	2	5
0.0000025904	1	5	2	6
-0.0000000642	1	5	2	8
-0.0001045746	1	5	3	1
0.0000000192	1	5	3	2
-0.0014485536	1	5	3	3
-0.0000035243	1	5	3	4
0.0000247170	1	5	3	5
0.0000000697	1	5	3	6
-0.0000006121	1	5	3	7
-0.0000000017	1	5	3	8
0.0000000214	1	5	3	9
0.0000000192	1	5	4	1
-0.0001045746	1	5	4	2
-0.0000035243	1	5	4	3
-0.0014485536	1	5	4	4
0.0000000697	1	5	4	5
0.0000247170	1	5	4	6
-0.0000000017	1	5	4	7
-0.0000006121	1	5	4	8
0.0000025904	1	5	5	1
-0.0000000005	1	5	5	2
0.0000247170	1	5	5	3
0.0000000697	1	5	5	4
-0.0002390496	1	5	5	5
-0.0000002052	1	5	5	6
0.0000018731	1	5	5	7
0.0000000030	1	5	5	8
-0.0000000656	1	5	5	9
-0.0000000005	1	5	6	1
0.0000025904	1	5	6	2
0.0000000697	1	5	6	3
0.0000247170	1	5	6	4
-0.0000002052	1	5	6	5
-0.0002390496	1	5	6	6
0.0000000030	1	5	6	7
0.0000018731	1	5	6	8
-0.0000000001	1	5	6	9
-0.0000000642	1	5	7	1
-0.0000006121	1	5	7	3
-0.0000000017	1	5	7	4
0.0000018731	1	5	7	5
0.0000000030	1	5	7	6
-0.0001294971	1	5	7	7
-0.0000000403	1	5	7	8
0.0000005495	1	5	7	9
-0.0000000642	1	5	8	2
-0.0000000017	1	5	8	3
-0.0000006121	1	5	8	4
0.0000000030	1	5	8	5
0.0000018731	1	5	8	6
-0.0000000403	1	5	8	7
-0.0001294972	1	5	8	8
0.0000000008	1	5	8	9
0.0000000022	1	5	9	1
0.0000000214	1	5	9	3
-0.0000000656	1	5	9	5
-0.0000000001	1	5	9	6
0.0000005495	1	5	9	7
0.0000000008	1	5	9	8
-0.0001092285	1	5	9	9
0.0000040812	1	6	1	1
0.0018607083	1	6	1	2
0.0000000191	1	6	1	3
-0.0001044848	1	6	1	4
-0.0000000005	1	6	1	5
0.0000025882	1	6	1	6
-0.0000000641	1	6	1	8
0.0018607083	1	6	2	1
0.0000040812	1	6	2	2
-0.0001044848	1	6	2	3
0.0000000191	1	6	2	4
0.0000025882	1	6	2	5
-0.0000000005	1	6	2	6
-0.0000000641	1	6	2	7
0.0000000022	1	6	2	9
0.0000000191	1	6	3	1
-0.0001044848	1	6	3	2
-0.0000035352	1	6	3	3
-0.0014045324	1	6	3	4
0.0000000697	1	6	3	5
0.0000248480	1	6	3	6
-0.0000000017	1	6	3	7
-0.0000006153	1	6	3	8
-0.0001044848	1	6	4	1
0.0000000191	1	6	4	2
-0.0014045324	1	6	4	3
-0.0000035352	1	6	4	4
0.0000248480	1	6	4	5
0.0000000697	1	6	4	6
-0.0000006153	1	6	4	7
-0.0000000017	1	6	4	8
0.0000000216	1	6	4	9
-0.0000000005	1	6	5	1
0.0000025882	1	6	5	2
0.0000000697	1	6	5	3
0.0000248480	1	6	5	4
-0.0000002206	1	6	5	5
-0.0001831920	1	6	5	6
0.0000000029	1	6	5	7
0.0000020783	1	6	5	8
-0.0000000001	1	6	5	9
0.0000025882	1	6	6	1
-0.0000000005	1	6	6	2
0.0000248480	1	6	6	3
0.0000000697	1	6	6	4
-0.0001831920	1	6	6	5
-0.0000002206	1	6	6	6
0.0000020783	1	6	6	7
0.0000000029	1	6	6	8
-0.0000000728	1	6	6	9
-0.0000000641	1	6	7	2
-0.0000000017	1	6	7	3
-0.0000006153	1	6	7	4
0.0000000029	1	6	7	5
0.0000020783	1	6	7	6
-0.0000000645	1	6	7	7
-0.0000546147	1	6	7	8
0.0000000006	1	6	7	9
-0.0000000641	1	6	8	1
-0.0000006153	1	6	8	3
-0.0000000017	1	6	8	4
0.0000020783	1	6	8	5
0.0000000029	1	6	8	6
-0.0000546147	1	6	8	7
-0.0000000645	1	6	8	8
0.0000010530	1	6	8	9
0.0000000022	1	6	9	2
0.0000000216	1	6	9	4
-0.0000000001	1	6	9	5
-0.0000000728	1	6	9	6
0.0000000006	1	6	9	7
0.0000010530	1	6	9	8
-0.0000000443	1	6	9	9
-0.0000451920	1	7	1	1
-0.0000001013	1	7	1	2
0.0000025900	1	7	1	3
-0.0000000005	1	7	1	4
-0.0000000642	1	7	1	5
0.0000000016	1	7	1	7
-0.0000001013	1	7	2	1
-0.0000451920	1	7	2	2
-0.0000000005	1	7	2	3
0.0000025900	1	7	2	4
-0.0000000642	1	7	2	6
0.0000000016	1	7	2	8
0.0000025900	1	7	3	1
-0.0000000005	1	7	3	2
0.0000358770	1	7	3	3
0.0000000873	1	7	3	4
-0.0000006122	1	7	3	5
-0.0000000017	1	7	3	6
0.0000000152	1	7	3	7
-0.0000000005	1	7	3	9
-0.0000000005	1	7	4	1
0.0000025900	1	7	4	2
0.0000000873	1	7	4	3
0.0000358770	1	7	4	4
-0.0000000017	1	7	4	5
-0.0000006122	1	7	4	6
0.0000000152	1	7	4	8
-0.0000000642	1	7	5	1
-0.0000006122	1	7	5	3
-0.0000000017	1	7	5	4
0.0000059206	1	7	5	5
0.0000000051	1	7	5	6
-0.0000000464	1	7	5	7
0.0000000016	1	7	5	9
-0.0000000642	1	7	6	2
-0.0000000017	1	7	6	3
-0.0000006122	1	7	6	4
0.0000000051	1	7	6	5
0.0000059206	1	7	6	6
-0.0000000464	1	7	6	8
0.0000000016	1	7	7	1
0.0000000152	1	7	7	3
-0.0000000464	1	7	7	5
0.0000032073	1	7	7	7
0.0000000010	1	7	7	8
-0.0000000136	1	7	7	9
0.0000000016	1	7	8	2
0.0000000152	1	7	8	4
-0.0000000464	1	7	8	6
0.0000000010	1	7	8	7
0.0000032073	1	7	8	8
-0.0000000005	1	7	9	3
0.0000000016	1	7	9	5
-0.0000000136	1	7	9	7
0.0000027053	1	7	9	9
-0.0000001011	1	8	1	1
-0.0000460850	1	8	1	2
-0.0000000005	1	8	1	3
0.0000025878	1	8	1	4
-0.0000000641	1	8	1	6
0.0000000016	1	8	1	8
-0.0000460850	1	8	2	1
-0.0000001011	1	8	2	2
0.0000025878	1	8	2	3
-0.0000000005	1	8	2	4
-0.0000000641	1	8	2	5
0.0000000016	1	8	2	7
-0.0000000005	1	8	3	1
0.0000025878	1	8	3	2
0.0000000876	1	8	3	3
0.0000347867	1	8	3	4
-0.0000000017	1	8	3	5
-0.0000006154	1	8	3	6
0.0000000152	1	8	3	8
0.0000025878	1	8	4	1
-0.0000000005	1	8	4	2
0.0000347867	1	8	4	3
0.0000000876	1	8	4	4
-0.0000006154	1	8	4	5
-0.0000000017	1	8	4	6
0.0000000152	1	8	4	7
-0.0000000005	1	8	4	9
-0.0000000641	1	8	5	2
-0.0000000017	1	8	5	3
-0.0000006154	1	8	5	4
0.0000000055	1	8	5	5
0.0000045372	1	8	5	6
-0.0000000515	1	8	5	8
-0.0000000641	1	8	6	1
-0.0000006154	1	8	6	3
-0.0000000017	1	8	6	4
0.0000045372	1	8	6	5
0.0000000055	1	8	6	6
-0.0000000515	1	8	6	7
0.0000000018	1	8	6	9
0.0000000016	1	8	7	2
0.0000000152	1	8	7	4
-0.0000000515	1	8	7	6
0.0000000016	1	8	7	7
0.0000013527	1	8	7	8
0.0000000016	1	8	8	1
0.0000000152	1	8	8	3
-0.0000000515	1	8	8	5
0.0000013527	1	8	8	7
0.0000000016	1	8	8	8
-0.0000000261	1	8	8	9
-0.0000000005	1	8	9	4
0.0000000018	1	8	9	6
-0.0000000261	1	8	9	8
0.0000000011	1	8	9	9
0.0000015834	1	9	1	1
0.0000000035	1	9	1	2
-0.0000000907	1	9	1	3
0.0000000022	1	9	1	5
0.0000000035	1	9	2	1
0.0000015834	1	9	2	2
-0.0000000907	1	9	2	4
0.0000000022	1	9	2	6
-0.0000000907	1	9	3	1
-0.0000012570	1	9	3	3
-0.0000000031	1	9	3	4
0.0000000214	1	9	3	5
-0.0000000005	1	9	3	7
-0.0000000907	1	9	4	2
-0.0000000031	1	9	4	3
-0.0000012570	1	9	4	4
0.0000000214	1	9	4	6
-0.0000000005	1	9	4	8
0.0000000022	1	9	5	1
0.0000000214	1	9	5	3
-0.0000002074	1	9	5	5
-0.0000000002	1	9	5	6
0.0000000016	1	9	5	7
0.0000000022	1	9	6	2
0.0000000214	1	9	6	4
-0.0000000002	1	9	6	5
-0.0000002074	1	9	6	6
0.0000000016	1	9	6	8
-0.0000000005	1	9	7	3
0.0000000016	1	9	7	5
-0.0000001124	1	9	7	7
0.0000000005	1	9	7	9
-0.0000000005	1	9	8	4
0.0000000016	1	9	8	6
-0.0000001124	1	9	8	8
0.0000000005	1	9	9	7
-0.0000000948	1	9	9	9
-0.0016009456	2	1	1	1
6.6039883951	2	1	1	2
0.0002003450	2	1	1	3
-0.0805359338	2	1	1	4
-0.0000049639	2	1	1	5
0.0019939080	2	1	1	6
0.0000001229	2	1	1	7
-0.0000493840	2	1	1	8
-0.0000000043	2	1	1	9
6.6039883951	2	1	2	1
-0.0016009456	2	1	2	2
-0.0805359338	2	1	2	3
0.0002003450	2	1	2	4
0.0019939080	2	1	2	5
-0.0000049639	2	1	2	6
-0.0000493840	2	1	2	7
0.0000001229	2	1	2	8
0.0000017303	2	1	2	9
0.0002003450	2	1	3	1
-0.0805359338	2	1	3	2
0.0014584438	2	1	3	3
1.3287421009	2	1	3	4
-0.0000241810	2	1	3	5
-0.0141936172	2	1	3	6
0.0000005988	2	1	3	7
0.0003514375	2	1	3	8
-0.0000000210	2	1	3	9
-0.0805359338	2	1	4	1
0.0002003450	2	1	4	2
1.3287421009	2	1	4	3
0.0014584438	2	1	4	4
-0.0141936172	2	1	4	5
-0.0000241810	2	1	4	6
0.0003514374	2	1	4	7
0.0000005988	2	1	4	8
-0.0000123134	2	1	4	9
-0.0000049639	2	1	5	1
0.0019939080	2	1	5	2
-0.0000241810	2	1	5	3
-0.0141936172	2	1	5	4
0.0002209725	2	1	5	5
0.4841196256	2	1	5	6
-0.0000025956	2	1	5	7
-0.0042003556	2	1	5	8
0.0000000909	2	1	5	9
0.0019939080	2	1	6	1
-0.0000049639	2	1	6	2
-0.0141936172	2	1	6	3
-0.0000241810	2	1	6	4
0.4841196256	2	1	6	5
0.0002209725	2	1	6	6
-0.0042003540	2	1	6	7
-0.0000025956	2	1	6	8
0.0001471033	2	1	6	9
0.0000001229	2	1	7	1
-0.0000493840	2	1	7	2
0.0000005988	2	1	7	3
0.0003514374	2	1	7	4
-0.0000025956	2	1	7	5
-0.0042003540	2	1	7	6
0.0000680039	2	1	7	7
0.1916588603	2	1	7	8
-0.0000007787	2	1	7	9
-0.0000493840	2	1	8	1
0.0000001229	2	1	8	2
0.0003514375	2	1	8	3
0.0000005988	2	1	8	4
-0.0042003556	2	1	8	5
-0.0000025956	2	1	8	6
0.1916588603	2	1	8	7
0.0000680039	2	1	8	8
-0.0035253089	2	1	8	9
-0.0000000043	2	1	9	1
0.0000017303	2	1	9	2
-0.0000000210	2	1	9	3
-0.0000123134	2	1	9	4
0.0000000909	2	1	9	5
0.0001471033	2	1	9	6
-0.0000007787	2	1	9	7
-0.0035253089	2	1	9	8
0.0000393092	2	1	9	9
6.9579405370	2	2	1	1
-0.0015765127	2	2	1	2
-0.0799495962	2	2	1	3
0.0002003085	2	2	1	4
0.0019793961	2	2	1	5
-0.0000049630	2	2	1	6
-0.0000490246	2	2	1	7
0.0000001229	2	2	1	8
0.0000017177	2	2	1	9
-0.0015765127	2	2	2	1
6.9579405370	2	2	2	2
0.0002003085	2	2	2	3
-0.0799495962	2	2	2	4
-0.0000049630	2	2	2	5
0.0019793961	2	2	2	6
0.0000001229	2	2	2	7
-0.0000490246	2	2	2	8
-0.0000000043	2	2	2	9
-0.0799495962	2	2	3	1
0.0002003085	2	2	3	2
1.7334250122	2	2	3	3
0.0014792441	2	2	3	4
-0.0134192977	2	2	3	5
-0.0000242586	2	2	3	6
0.0003322732	2	2	3	7
0.0000006007	2	2	3	8
-0.0000116419	2	2	3	9
0.0002003085	2	2	4	1
-0.0799495962	2	2	4	2
0.0014792441	2	2	4	3
1.7334250122	2	2	4	4
-0.0000242586	2	2	4	5
-0.0134192977	2	2	4	6
0.0000006007	2	2	4	7
0.0003322733	2	2	4	8
-0.0000000210	2	2	4	9
0.0019793961	2	2	5	1
-0.0000049630	2	2	5	2
-0.0134192977	2	2	5	3
-0.0000242586	2	2	5	4
0.9565344455	2	2	5	5
0.0002341224	2	2	5	6
-0.0031307544	2	2	5	7
-0.0000027578	2	2	5	8
0.0001096551	2	2	5	9
-0.0000049630	2	2	6	1
0.0019793961	2	2	6	2
-0.0000242586	2	2	6	3
-0.0134192977	2	2	6	4
0.0002341224	2	2	6	5
0.9565344455	2	2	6	6
-0.0000027578	2	2	6	7
-0.0031307556	2	2	6	8
0.0000000966	2	2	6	9
-0.0000490246	2	2	7	1
0.0000001229	2	2	7	2
0.0003322732	2	2	7	3
0.0000006007	2	2	7	4
-0.0031307544	2	2	7	5
-0.0000027578	2	2	7	6
0.7591020017	2	2	7	7
0.0000650059	2	2	7	8
-0.0012992592	2	2	7	9
0.0000001229	2	2	8	1
-0.0000490246	2	2	8	2
0.0000006007	2	2	8	3
0.0003322733	2	2	8	4
-0.0000027578	2	2	8	5
-0.0031307556	2	2	8	6
0.0000650059	2	2	8	7
0.7591020383	2	2	8	8
-0.0000012809	2	2	8	9
0.0000017177	2	2	9	1
-0.0000000043	2	2	9	2
-0.0000116419	2	2	9	3
-0.0000000210	2	2	9	4
0.0001096551	2	2	9	5
0.0000000966	2	2	9	6
-0.0012992592	2	2	9	7
-0.0000012809	2	2	9	8
0.7105342317	2	2	9	9
-0.0001646880	2	3	1	1
-0.0751580226	2	3	1	2
-0.0000007779	2	3	1	3
0.0042181278	2	3	1	4
0.0000000194	2	3	1	5
-0.0001044867	2	3	1	6
-0.0000000005	2	3	1	7
0.0000025879	2	3	1	8
-0.0751580226	2	3	2	1
-0.0001646880	2	3	2	2
0.0042181278	2	3	2	3
-0.0000007779	2	3	2	4
-0.0001044867	2	3	2	5
0.0000000194	2	3	2	6
0.0000025879	2	3	2	7
-0.0000000005	2	3	2	8
-0.0000000907	2	3	2	9
-0.0000007779	2	3	3	1
0.0042181278	2	3	3	2
0.0001426082	2	3	3	3
0.0567707399	2	3	3	4
-0.0000028067	2	3	3	5
-0.0010038708	2	3	3	6
0.0000000695	2	3	3	7
0.0000248600	2	3	3	8
-0.0000000024	2	3	3	9
0.0042181278	2	3	4	1
-0.0000007779	2	3	4	2
0.0567707399	2	3	4	3
0.0001426082	2	3	4	4
-0.0010038708	2	3	4	5
-0.0000028067	2	3	4	6
0.0000248600	2	3	4	7
0.0000000695	2	3	4	8
-0.0000008710	2	3	4	9
0.0000000194	2	3	5	1
-0.0001044867	2	3	5	2
-0.0000028067	2	3	5	3
-0.0010038708	2	3	5	4
0.0000089277	2	3	5	5
0.0074068003	2	3	5	6
-0.0000001164	2	3	5	7
-0.0000840579	2	3	5	8
0.0000000041	2	3	5	9
-0.0001044867	2	3	6	1
0.0000000194	2	3	6	2
-0.0010038708	2	3	6	3
-0.0000028067	2	3	6	4
0.0074068003	2	3	6	5
0.0000089277	2	3	6	6
-0.0000840578	2	3	6	7
-0.0000001164	2	3	6	8
0.0000029442	2	3	6	9
-0.0000000005	2	3	7	1
0.0000025879	2	3	7	2
0.0000000695	2	3	7	3
0.0000248600	2	3	7	4
-0.0000001164	2	3	7	5
-0.0000840578	2	3	7	6
0.0000026081	2	3	7	7
0.0022073459	2	3	7	8
-0.0000000225	2	3	7	9
0.0000025879	2	3	8	1
-0.0000000005	2	3	8	2
0.0000248600	2	3	8	3
0.0000000695	2	3	8	4
-0.0000840579	2	3	8	5
-0.0000001164	2	3	8	6
0.0022073459	2	3	8	7
0.0000026081	2	3	8	8
-0.0000425614	2	3	8	9
-0.0000000907	2	3	9	2
-0.0000000024	2	3	9	3
-0.0000008710	2	3	9	4
0.0000000041	2	3	9	5
0.0000029442	2	3	9	6
-0.0000000225	2	3	9	7
-0.0000425614	2	3	9	8
0.0000017901	2	3	9	9
-0.0737013579	2	4	1	1
-0.0001650223	2	4	1	2
0.0042217544	2	4	1	3
-0.0000007791	2	4	1	4
-0.0001045764	2	4	1	5
0.0000000194	2	4	1	6
0.0000025901	2	4	1	7
-0.0000000005	2	4	1	8
-0.0000000907	2	4	1	9
-0.0001650223	2	4	2	1
-0.0737013579	2	4	2	2
-0.0000007791	2	4	2	3
0.0042217544	2	4	2	4
0.0000000194	2	4	2	5
-0.0001045764	2	4	2	6
-0.0000000005	2	4	2	7
0.0000025901	2	4	2	8
0.0042217544	2	4	3	1
-0.0000007791	2	4	3	2
0.0585493175	2	4	3	3
0.0001421666	2	4	3	4
-0.0009985769	2	4	3	5
-0.0000028087	2	4	3	6
0.0000247290	2	4	3	7
0.0000000696	2	4	3	8
-0.0000008664	2	4	3	9
-0.0000007791	2	4	4	1
0.0042217544	2	4	4	2
0.0001421666	2	4	4	3
0.0585493175	2	4	4	4
-0.0000028087	2	4	4	5
-0.0009985769	2	4	4	6
0.0000000696	2	4	4	7
0.0000247290	2	4	4	8
-0.0000000024	2	4	4	9
-0.0001045764	2	4	5	1
0.0000000194	2	4	5	2
-0.0009985769	2	4	5	3
-0.0000028087	2	4	5	4
0.0096636555	2	4	5	5
